Année;Département (code);Département (libellé);Commune active (code);Commune active (libellé);Nombre de personnes;Nombre de personnes de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus ayant un emploi
2015;85;Vendée;85114;Jard-sur-Mer;2627.0;2452.0;460.0;444.0
2015;85;Vendée;85140;Meilleraie-Tillay;1527.0;1231.0;734.0;721.0
2015;85;Vendée;85164;Notre-Dame-de-Monts;2022.0;1759.0;756.0;678.0
2015;85;Vendée;85191;Roche-sur-Yon;53570.0;45325.0;24724.0;20496.0
2015;85;Vendée;85215;Saint-Fulgent;3776.0;3005.0;1809.0;1707.0
2015;85;Vendée;85227;Saint-Hilaire-des-Loges;1951.0;1548.0;792.0;678.0
2015;85;Vendée;85242;Saint-Mars-la-Réorthe;958.0;732.0;500.0;405.0
2015;85;Vendée;85297;Triaize;1031.0;857.0;472.0;460.0
2014;44;Loire-Atlantique;44218;Villepot;671.0;538.0;362.0;300.0
2014;49;Maine-et-Loire;49081;Châtelais;653.0;488.0;303.0;272.0
2014;49;Maine-et-Loire;49158;Hôtellerie-de-Flée;512.0;375.0;276.0;288.0
2014;49;Maine-et-Loire;49183;Louroux-Béconnais;3072.0;2248.0;1304.0;1303.0
2014;49;Maine-et-Loire;49234;Parçay-les-Pins;880.0;719.0;334.0;293.0
2014;49;Maine-et-Loire;49254;Querré;327.0;229.0;169.0;135.0
2014;53;Mayenne;53007;Argentré;2732.0;2075.0;1177.0;1159.0
2014;53;Mayenne;53085;Crennes-sur-Fraubée;196.0;152.0;87.0;80.0
2014;53;Mayenne;53106;Gesvres;528.0;425.0;234.0;180.0
2014;53;Mayenne;53121;Javron-les-Chapelles;1391.0;1175.0;449.0;435.0
2014;72;Sarthe;72062;Chapelle-du-Bois;879.0;701.0;480.0;400.0
2014;72;Sarthe;72072;Château-l'Hermitage;273.0;196.0;135.0;120.0
2014;72;Sarthe;72074;Chemiré-en-Charnie;210.0;170.0;89.0;80.0
2014;72;Sarthe;72077;Chenu;429.0;346.0;196.0;150.0
2014;72;Sarthe;72078;Chérancé;383.0;316.0;177.0;156.0
2014;72;Sarthe;72103;Courdemanche;626.0;530.0;287.0;320.0
2014;72;Sarthe;72117;Dissé-sous-le-Lude;557.0;458.0;264.0;304.0
2014;72;Sarthe;72186;Maresché;903.0;698.0;430.0;392.0
2014;72;Sarthe;72192;Mées;103.0;94.0;56.0;40.0
2014;72;Sarthe;72253;Roézé-sur-Sarthe;2639.0;2096.0;1248.0;1226.0
2014;72;Sarthe;72364;Vaas;1522.0;1273.0;658.0;565.0
2014;85;Vendée;85003;Aizenay;8967.0;6976.0;4301.0;3984.0
2014;85;Vendée;85023;Bessay;432.0;331.0;205.0;185.0
2014;85;Vendée;85051;Chantonnay;8262.0;6653.0;3684.0;3270.0
2014;85;Vendée;85056;Chapelle-Thémer;377.0;312.0;140.0;143.0
2011;44;Loire-Atlantique;44057;Fégréac;2289.0;1769.414327;1042.181486;860.281109
2011;44;Loire-Atlantique;44091;Marsac-sur-Don;1477.0;1114.0;716.0;688.0
2011;44;Loire-Atlantique;44093;Maumusson;1017.999999;757.581392;479.40697;477.4341
2011;44;Loire-Atlantique;44158;Saint-Étienne-de-Montluc;6622.0;5243.0;3217.0;2983.0
2011;49;Maine-et-Loire;49063;Chalonnes-sur-Loire;6550.999998;5186.216119;3001.382837;2821.063973
2011;49;Maine-et-Loire;49076;Chapelle-Saint-Laud;669.0;483.0;350.0;304.0
2011;49;Maine-et-Loire;49228;Noyant;1907.0;1581.037135;719.325542;615.68332
2011;49;Maine-et-Loire;49254;Querré;325.0;221.0;150.0;152.0
2011;49;Maine-et-Loire;49319;Saint-Sauveur-de-Flée;296.0;209.62623;147.514765;147.514751
2011;49;Maine-et-Loire;49328;Saumur;27093.000002;22596.298856;11736.940315;9769.953591
2011;53;Mayenne;53009;Arquenay;636.999999;480.526147;311.938202;282.662445
2014;49;Maine-et-Loire;49087;Chavaignes;95.0;79.0;48.0;30.0
2014;49;Maine-et-Loire;49091;Chemellier;809.0;604.0;418.0;415.0
2014;49;Maine-et-Loire;49141;Forges;300.0;230.0;148.0;170.0
2014;49;Maine-et-Loire;49161;Jaille-Yvon;299.0;191.0;73.0;122.0
2014;49;Maine-et-Loire;49284;Saint-Germain-des-Prés;1377.0;1031.0;586.0;581.0
2014;49;Maine-et-Loire;49294;Saint-Lambert-la-Potherie;2495.0;1926.0;1147.0;1088.0
2014;49;Maine-et-Loire;49352;Toutlemonde;1247.0;926.0;517.0;571.0
2014;53;Mayenne;53019;Bannes;109.0;58.0;14.0;49.0
2014;53;Mayenne;53059;Chapelle-Rainsouin;412.0;291.0;212.0;208.0
2014;53;Mayenne;53069;Chevaigné-du-Maine;177.0;161.0;62.0;55.0
2014;53;Mayenne;53071;Colombiers-du-Plessis;455.0;316.0;134.0;186.0
2014;53;Mayenne;53131;Lesbois;178.0;119.0;31.0;78.0
2014;53;Mayenne;53134;Livet;147.0;116.0;77.0;65.0
2014;53;Mayenne;53142;Madré;327.0;253.0;62.0;110.0
2014;53;Mayenne;53244;Saint-Ouën-des-Vallons;187.0;151.0;97.0;95.0
2014;53;Mayenne;53258;Selle-Craonnaise;937.0;732.0;424.0;410.0
2014;72;Sarthe;72000;Commune fictive;0.0;0.0;0.0;0.0
2014;72;Sarthe;72063;Chapelle-Gaugain;293.0;260.0;111.0;105.0
2014;72;Sarthe;72086;Commerveil;113.0;68.0;18.0;54.0
2014;72;Sarthe;72119;Domfront-en-Champagne;1017.0;790.0;530.0;468.0
2014;72;Sarthe;72132;Ferté-Bernard;8925.0;7596.0;3664.0;3245.0
2014;72;Sarthe;72163;Ligron;505.0;374.0;248.0;225.0
2014;72;Sarthe;72180;Mamers;5322.0;4425.0;2018.0;1642.0
2014;72;Sarthe;72219;Neuvy-en-Champagne;370.0;302.0;202.0;200.0
2014;72;Sarthe;72237;Pirmil;509.0;378.0;263.0;228.0
2014;72;Sarthe;72344;Spay;2908.0;2301.0;1456.0;1332.0
2014;72;Sarthe;72345;Surfonds;344.0;257.0;188.0;168.0
2014;72;Sarthe;72362;Tronchet;130.0;65.0;23.0;54.0
2014;85;Vendée;85008;Aubigny-Les Clouzeaux;6182.0;4791.0;2997.0;2844.0
2014;85;Vendée;85009;Auzay;642.0;492.0;317.0;300.0
2014;85;Vendée;85021;Bernardière;1766.0;1290.0;970.0;887.0
2014;85;Vendée;85035;Bretignolles-sur-Mer;4419.0;3854.0;1531.0;1254.0
2014;85;Vendée;85041;Cezais;289.0;199.0;83.0;129.0
2014;85;Vendée;85132;Maillé;763.0;635.0;339.0;315.0
2014;85;Vendée;85206;Saint-Cyr-en-Talmondais;353.0;269.0;61.0;101.0
2014;85;Vendée;85236;Saint-Julien-des-Landes;1629.0;1307.0;764.0;693.0
2014;85;Vendée;85299;Velluire;645.0;470.0;192.0;207.0
2015;44;Loire-Atlantique;44049;Croisic;4030.0;3635.0;1202.0;1105.0
2015;44;Loire-Atlantique;44057;Fégréac;2440.0;1908.0;1068.0;880.0
2015;44;Loire-Atlantique;44170;Saint-Julien-de-Vouvantes;968.0;782.0;438.0;445.0
2015;44;Loire-Atlantique;44193;Saint-Vincent-des-Landes;1501.0;1130.0;539.0;544.0
2015;44;Loire-Atlantique;44213;Loireauxence;7477.0;5732.0;3456.0;2925.0
2015;49;Maine-et-Loire;49037;Bourg-d'Iré;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49053;Brossay;370.0;273.0;177.0;170.0
2015;49;Maine-et-Loire;49310;Saint-Paul-du-Bois;602.0;469.0;285.0;260.0
2015;49;Maine-et-Loire;49341;Souzay-Champigny;762.0;595.0;368.0;350.0
2015;53;Mayenne;53029;Bierné;681.0;528.0;297.0;280.0
2011;53;Mayenne;53107;Gorron;2736.999999;2399.040877;1070.016344;955.169807
2011;53;Mayenne;53117;Houssay;449.0;333.625264;236.518193;234.595284
2011;53;Mayenne;53158;Montjean;1007.0;753.0;531.0;544.0
2011;53;Mayenne;53209;Saint-Cyr-le-Gravelais;542.999999;420.675809;271.499975;246.637364
2011;53;Mayenne;53235;Sainte-Marie-du-Bois;239.000001;199.50424;100.258486;93.169487
2011;72;Sarthe;72001;Aigné;1561.0;1191.0;823.0;752.0
2011;72;Sarthe;72064;Chapelle-Huon;544.999997;442.750448;274.981778;238.251363
2011;72;Sarthe;72103;Courdemanche;635.000001;530.98285;266.482083;206.053051
2011;72;Sarthe;72108;Cré-sur-Loir;796.000002;614.609777;379.655223;337.027073
2011;72;Sarthe;72110;Crosmières;993.000003;712.08275;486.710398;444.747252
2011;72;Sarthe;72204;Montaillé;585.999999;450.769228;276.471787;232.396587
2011;72;Sarthe;72351;Tennie;1073.999999;861.085658;444.454658;394.759764
2011;85;Vendée;85023;Bessay;423.000002;322.627112;208.939452;200.745761
2011;85;Vendée;85131;Magnils-Reigniers;1507.999998;1222.485333;746.962663;695.690661
2011;85;Vendée;85264;Saint-Pierre-du-Chemin;1353.000001;1121.861712;550.324924;498.008844
2012;44;Loire-Atlantique;44047;Couëron;19764.999999;15727.371363;9464.606669;8808.504745
2012;44;Loire-Atlantique;44067;Guémené-Penfao;5209.0;4172.0;2205.0;1772.0
2012;44;Loire-Atlantique;44113;Nozay;3894.000003;3064.004282;1814.243585;1665.885999
2012;44;Loire-Atlantique;44135;Pouliguen;4810.0;4351.041236;1639.107359;1332.658951
2012;44;Loire-Atlantique;44199;Soudan;1991.0;1595.693384;965.31001;896.19136
2012;49;Maine-et-Loire;49037;Bourg-d'Iré;852.999999;618.352888;393.322457;394.284104
2012;49;Maine-et-Loire;49058;Cerqueux;863.0;617.0;434.0;364.0
2012;49;Maine-et-Loire;49086;Chavagnes;1182.0;853.132797;610.753391;593.669378
2012;49;Maine-et-Loire;49109;Coron;1565.999998;1231.443401;740.798365;689.01783
2012;49;Maine-et-Loire;49186;Luigné;268.0;193.162274;135.516995;151.698118
2012;49;Maine-et-Loire;49191;Martigné-Briand;1859.000001;1511.582253;847.094641;779.430232
2012;49;Maine-et-Loire;49274;Saint-Cyr-en-Bourg;958.000001;766.790219;453.635424;398.028512
2012;49;Maine-et-Loire;49319;Saint-Sauveur-de-Flée;305.0;216.0;152.0;152.0
2012;49;Maine-et-Loire;49363;Vauchrétien;1497.999999;1154.541447;754.006698;733.979938
2012;53;Mayenne;53018;Ballots;1269.000002;978.737887;540.34954;498.166115
2012;53;Mayenne;53078;Coudray;858.0;603.0;435.0;392.0
2012;53;Mayenne;53137;Loiron-Ruillé;1541.999997;1176.62652;787.514084;722.489953
2012;53;Mayenne;53152;Meslay-du-Maine;2777.0;2297.870938;1156.416451;975.01779
2012;53;Mayenne;53263;Thuboeuf;297.0;239.0;147.0;144.0
2012;72;Sarthe;72002;Aillières-Beauvoir;210.999998;178.613945;106.972085;125.6186
2012;72;Sarthe;72013;Aubigné-Racan;2144.000003;1765.257873;857.707716;723.525481
2012;72;Sarthe;72076;Chenay;209.999999;163.438905;100.723969;76.018096
2012;72;Sarthe;72090;Connerré;2861.0;2359.0;1244.0;944.0
2012;72;Sarthe;72117;Dissé-sous-le-Lude;570.000003;468.689405;270.161572;311.095157
2012;72;Sarthe;72324;Saint-Vincent-des-Prés;512.000001;386.549802;239.681271;199.904385
2012;85;Vendée;85013;Bazoges-en-Paillers;1233.999999;950.334524;700.885518;609.273709
2012;85;Vendée;85040;Caillère-Saint-Hilaire;1105.000002;949.105538;427.926946;370.886157
2012;85;Vendée;85154;Mouilleron-Saint-Germain;1358.000001;1100.442427;632.214794;549.192625
2012;85;Vendée;85188;Réorthe;1077.000001;849.367839;514.285642;525.703878
2012;85;Vendée;85206;Saint-Cyr-en-Talmondais;349.999999;299.856736;128.366752;104.297992
2012;85;Vendée;85231;Saint-Hilaire-la-Forêt;755.000002;614.944714;304.22603;281.965603
2012;85;Vendée;85236;Saint-Julien-des-Landes;1528.0;1238.8933;724.188593;655.940447
2012;85;Vendée;85294;Tranche-sur-Mer;2762.0;2479.958741;930.205661;746.906757
2013;44;Loire-Atlantique;44035;Chapelle-sur-Erdre;18405.0;14661.0;8694.0;8036.0
2013;44;Loire-Atlantique;44046;Corsept;2710.0;2022.0;1389.0;1260.0
2013;44;Loire-Atlantique;44077;Joué-sur-Erdre;2316.0;1772.0;1046.0;1019.0
2013;44;Loire-Atlantique;44080;Lavau-sur-Loire;735.0;526.0;275.0;302.0
2013;44;Loire-Atlantique;44102;Montbert;2987.0;2251.0;1474.0;1468.0
2013;49;Maine-et-Loire;49269;Saint-Christophe-du-Bois;2573.0;2031.0;1257.0;1231.0
2013;49;Maine-et-Loire;49277;Sainte-Gemmes-d'Andigné;1465.0;1165.0;535.0;594.0
2013;53;Mayenne;53003;Ambrières-les-Vallées;2777.0;2287.0;1186.0;1012.0
2013;53;Mayenne;53006;Argenton-Notre-Dame;205.0;150.0;94.0;80.0
2013;53;Mayenne;53127;Lassay-les-Châteaux;2384.0;1990.0;928.0;912.0
2013;53;Mayenne;53185;Pré-en-Pail-Saint-Samson;1918.0;1609.0;792.0;706.0
2013;53;Mayenne;53229;Saint-Jean-sur-Mayenne;1616.0;1193.0;862.0;832.0
2013;72;Sarthe;72049;Bruère-sur-Loir;261.0;199.0;110.0;90.0
2013;72;Sarthe;72082;Chevain;598.0;472.0;301.0;280.0
2013;72;Sarthe;72117;Dissé-sous-le-Lude;557.0;458.0;264.0;304.0
2013;72;Sarthe;72128;Évaillé;353.0;282.0;155.0;160.0
2013;72;Sarthe;72189;Marolles-les-Braults;2105.0;1765.0;779.0;704.0
2011;53;Mayenne;53052;Champfrémont;316.0;243.0;150.0;136.0
2011;53;Mayenne;53088;Cuillé;950.000001;760.207431;436.626652;369.213976
2011;53;Mayenne;53119;Huisserie;4124.0;3330.179047;2061.160421;1913.794318
2011;53;Mayenne;53199;Saint-Aubin-Fosse-Louvain;235.000001;195.495683;102.306031;76.982756
2011;53;Mayenne;53212;Saint-Denis-du-Maine;442.000001;319.292125;199.929235;186.177477
2011;53;Mayenne;53215;Saint-Fort;1565.000001;1284.987738;725.922171;721.127453
2011;53;Mayenne;53271;Villaines-la-Juhel;3024.999999;2561.996125;1215.791528;1051.633143
2011;72;Sarthe;72039;Bonnétable;3954.999999;3299.815578;1513.76966;1319.876048
2011;72;Sarthe;72062;Chapelle-du-Bois;891.0;677.0;471.0;444.0
2011;72;Sarthe;72085;Cogners;197.000002;161.891101;93.623785;78.0198
2011;72;Sarthe;72119;Domfront-en-Champagne;986.000002;765.919369;511.905603;445.978375
2011;72;Sarthe;72141;Gesnes-le-Gandelin;979.000002;733.238641;461.181826;457.136368
2011;72;Sarthe;72188;Marollette;134.000002;119.539574;70.374112;61.69784
2011;72;Sarthe;72191;Mayet;3194.0;2626.0;1317.0;1144.0
2011;72;Sarthe;72227;Panon;40.0;31.0;19.0;16.0
2011;72;Sarthe;72262;Ruillé-sur-Loir;1170.0;1033.0;428.0;404.0
2011;72;Sarthe;72294;Saint-Léonard-des-Bois;538.0;451.839847;249.463677;220.40969
2011;53;Mayenne;53133;Lignières-Orgères;731.0;610.900381;318.689497;295.04787
2011;53;Mayenne;53172;Origné;419.0;296.961158;234.924755;235.941742
2011;53;Mayenne;53202;Saint-Berthevin-la-Tannière;387.0;328.84974;175.45337;160.414508
2011;53;Mayenne;53218;Sainte-Gemmes-le-Robert;854.000001;665.115303;415.948247;393.844714
2011;72;Sarthe;72006;Arçonnay;1843.0;1508.0;795.0;696.0
2011;72;Sarthe;72033;Bernay-en-Champagne;479.0;362.0;203.0;172.0
2011;72;Sarthe;72034;Bérus;438.000002;338.719999;197.586661;182.986662
2011;72;Sarthe;72038;Boëssé-le-Sec;629.0;491.655059;305.5427;246.822786
2011;72;Sarthe;72081;Cherreau;881.0;689.0;424.0;408.0
2011;72;Sarthe;72152;Juillé;471.0;390.171604;201.572021;167.644064
2011;72;Sarthe;72175;Luché-Pringé;1644.000002;1349.194601;709.792824;636.861847
2011;72;Sarthe;72218;Neuvillette-en-Charnie;304.999997;237.442993;148.029302;124.185665
2011;72;Sarthe;72338;Souillé;696.000001;494.668739;366.94245;350.706072
2011;85;Vendée;85066;Chavagnes-les-Redoux;799.999999;604.18205;369.003704;373.923736
2011;85;Vendée;85086;Falleron;1531.000002;1213.274411;762.487987;687.807597
2011;85;Vendée;85119;Landes-Genusson;2278.999999;1803.274328;1095.975608;991.596983
2011;85;Vendée;85161;Nieul-le-Dolent;2334.0;1831.0;1113.0;1032.0
2011;85;Vendée;85179;Poiroux;918.999998;727.456758;443.198445;383.086472
2011;85;Vendée;85188;Réorthe;1041.0;821.0;497.0;508.0
2011;85;Vendée;85289;Tardière;1302.0;1039.777607;623.664076;566.96734
2012;44;Loire-Atlantique;44049;Croisic;4040.000002;3644.510243;1303.660041;1136.801697
2012;44;Loire-Atlantique;44075;Issé;1845.999998;1451.955957;840.826308;676.641293
2012;44;Loire-Atlantique;44112;Noyal-sur-Brutz;585.0;447.765413;313.535949;315.539385
2012;49;Maine-et-Loire;49092;Chemillé-en-Anjou;8755.0;6864.437553;4245.949243;3848.843567
2012;49;Maine-et-Loire;49201;Ménitré;2124.000001;1718.603889;981.724881;845.233793
2012;49;Maine-et-Loire;49226;Noëllet;439.999999;368.732401;203.474193;191.079806
2012;49;Maine-et-Loire;49254;Querré;330.999999;225.080004;152.769246;154.80615
2012;49;Maine-et-Loire;49301;Sèvremoine;7110.0;5419.0;3385.0;3076.0
2012;49;Maine-et-Loire;49369;Vernoil-le-Fourrier;1253.000001;1013.573245;521.750774;470.872616
2012;53;Mayenne;53006;Argenton-Notre-Dame;202.0;150.0;94.0;80.0
2012;53;Mayenne;53015;Baconnière;1700.999998;1236.658141;839.493325;735.591065
2012;53;Mayenne;53098;Fontaine-Couverte;404.999999;317.992334;194.731472;211.304355
2012;53;Mayenne;53126;Larchamp;1057.0;848.605677;498.944077;496.940292
2012;53;Mayenne;53161;Montsûrs;2044.999999;1710.464997;804.290911;740.181037
2012;53;Mayenne;53182;Port-Brillet;1841.0;1514.0;868.0;768.0
2015;85;Vendée;85148;Montreuil;794.0;627.0;388.0;375.0
2015;85;Vendée;85154;Mouilleron-Saint-Germain;1824.0;1425.0;846.0;765.0
2015;85;Vendée;85276;Saint-Vincent-Sterlanges;786.0;614.0;404.0;370.0
2015;85;Vendée;85298;Vairé;1622.0;1260.0;604.0;656.0
2012;72;Sarthe;72049;Bruère-sur-Loir;270.0;212.142862;112.669187;125.864656
2012;72;Sarthe;72102;Courcival;88.0;72.0;46.0;24.0
2012;72;Sarthe;72116;Dissé-sous-Ballon;138.0;111.194256;70.489221;59.568348
2012;72;Sarthe;72121;Douillet;329.000002;254.583337;158.625008;144.91667
2012;72;Sarthe;72175;Luché-Pringé;1622.0;1331.186953;700.180569;628.237266
2012;72;Sarthe;72261;Ruillé-en-Champagne;336.0;248.601154;168.97109;170.913292
2012;72;Sarthe;72270;Saint-Calez-en-Saosnois;167.0;140.0;93.0;76.0
2012;72;Sarthe;72289;Sainte-Jamme-sur-Sarthe;2095.000001;1653.796561;915.709138;866.332149
2012;72;Sarthe;72344;Spay;2889.999999;2286.752853;1446.984463;1323.748703
2012;72;Sarthe;72369;Verneil-le-Chétif;619.000001;482.679356;270.656452;206.968566
2012;85;Vendée;85136;Marillet;112.0;92.0;43.0;25.0
2012;85;Vendée;85141;Menomblet;618.000001;480.336543;293.153853;289.192298
2012;85;Vendée;85162;Nieul-sur-l'Autise;1271.0;957.0;571.0;508.0
2012;85;Vendée;85200;Saint-Avaugourd-des-Landes;980.000001;761.904766;480.952401;342.857146
2012;85;Vendée;85250;Saint-Mathurin;2079.999999;1608.820148;1044.771697;928.685965
2013;44;Loire-Atlantique;44148;Ruffigné;711.0;544.0;330.0;292.0
2013;44;Loire-Atlantique;44149;Saffré;3734.0;2774.0;1838.0;1723.0
2013;44;Loire-Atlantique;44173;Saint-Lumine-de-Clisson;2067.0;1536.0;1082.0;1004.0
2013;49;Maine-et-Loire;49007;Angers;150114.0;126730.0;69286.0;55876.0
2013;49;Maine-et-Loire;49011;Artannes-sur-Thouet;404.0;282.0;132.0;157.0
2013;49;Maine-et-Loire;49022;Beaulieu-sur-Layon;1416.0;1068.0;696.0;652.0
2015;53;Mayenne;53123;Juvigné;1456.0;1145.0;628.0;565.0
2015;53;Mayenne;53170;Oisseau;1171.0;894.0;466.0;517.0
2015;53;Mayenne;53173;Pallu;192.0;147.0;87.0;85.0
2015;53;Mayenne;53238;Saint-Mars-sur-la-Futaie;558.0;450.0;197.0;212.0
2015;53;Mayenne;53270;Vieuvy;137.0;106.0;65.0;44.0
2015;53;Mayenne;53274;Vimarcé;222.0;151.0;52.0;74.0
2015;72;Sarthe;72002;Aillières-Beauvoir;220.0;181.0;102.0;90.0
2015;72;Sarthe;72042;Bouloire;2068.0;1692.0;876.0;670.0
2015;72;Sarthe;72077;Chenu;417.0;307.0;136.0;137.0
2015;72;Sarthe;72082;Chevain;0.0;0.0;0.0;0.0
2015;72;Sarthe;72133;Fillé;1511.0;1168.0;754.0;655.0
2015;72;Sarthe;72141;Gesnes-le-Gandelin;963.0;736.0;480.0;455.0
2015;72;Sarthe;72227;Panon;40.0;34.0;25.0;25.0
2015;72;Sarthe;72229;Parennes;513.0;373.0;163.0;212.0
2013;53;Mayenne;53017;Ballée;688.0;558.0;322.0;270.0
2015;72;Sarthe;72293;Saint-Jean-du-Bois;630.0;500.0;297.0;236.0
2013;53;Mayenne;53072;Commer;1231.0;924.0;640.0;601.0
2013;53;Mayenne;53222;Saint-Germain-d'Anxure;356.0;217.0;89.0;156.0
2013;53;Mayenne;53254;Saint-Sulpice;241.0;178.0;129.0;120.0
2015;85;Vendée;85034;Bournezeau;3294.0;2532.0;1458.0;1511.0
2015;85;Vendée;85047;Challans;20123.0;16763.0;8670.0;7444.0
2015;85;Vendée;85051;Chantonnay;8279.0;6702.0;3877.0;3330.0
2015;85;Vendée;85127;Longeville-sur-Mer;2462.0;2157.0;727.0;708.0
2013;72;Sarthe;72260;Ruaudin;3403.0;2756.0;1458.0;1410.0
2015;85;Vendée;85181;Pouillé;610.0;448.0;192.0;214.0
2015;85;Vendée;85184;Puy-de-Serre;313.0;237.0;78.0;88.0
2013;85;Vendée;85086;Falleron;1516.0;1146.0;609.0;643.0
2013;85;Vendée;85104;Grues;821.0;688.0;184.0;239.0
2015;85;Vendée;85262;Saint-Philbert-de-Bouaine;3317.0;2479.0;1719.0;1579.0
2013;85;Vendée;85164;Notre-Dame-de-Monts;1997.0;1751.0;761.0;680.0
2013;85;Vendée;85176;Pissotte;1141.0;977.0;497.0;464.0
2013;85;Vendée;85199;Saint-Aubin-la-Plaine;517.0;380.0;261.0;204.0
2013;85;Vendée;85248;Saint-Martin-Lars-en-Sainte-Hermine;394.0;288.0;107.0;165.0
2014;44;Loire-Atlantique;44001;Abbaretz;2004.0;1452.0;815.0;776.0
2014;44;Loire-Atlantique;44005;Chaumes-en-Retz;6586.0;5002.0;3224.0;2951.0
2014;44;Loire-Atlantique;44021;Villeneuve-en-Retz;4871.0;3745.0;2030.0;1844.0
2014;44;Loire-Atlantique;44049;Croisic;4015.0;3614.0;1186.0;1098.0
2014;44;Loire-Atlantique;44091;Marsac-sur-Don;1479.0;1095.0;601.0;699.0
2014;44;Loire-Atlantique;44121;Petit-Auverné;423.0;330.0;195.0;170.0
2014;44;Loire-Atlantique;44141;Remaudière;1263.0;887.0;653.0;610.0
2014;44;Loire-Atlantique;44142;Remouillé;1813.0;1351.0;865.0;877.0
2014;44;Loire-Atlantique;44223;Geneston;3634.0;2677.0;1824.0;1745.0
2014;49;Maine-et-Loire;49018;Baugé-en-Anjou;11852.0;9430.0;5162.0;4648.0
2014;49;Maine-et-Loire;49096;Cherré;534.0;342.0;178.0;212.0
2014;49;Maine-et-Loire;49130;Écuillé;597.0;396.0;211.0;247.0
2014;49;Maine-et-Loire;49138;Bois d'Anjou;2583.0;1882.0;1072.0;1158.0
2014;49;Maine-et-Loire;49189;Marigné;689.0;517.0;338.0;344.0
2014;49;Maine-et-Loire;49353;Trélazé;13569.0;10566.0;6361.0;5367.0
2014;53;Mayenne;53001;Ahuillé;1819.0;1383.0;873.0;785.0
2014;53;Mayenne;53008;Aron;1754.0;1428.0;874.0;816.0
2014;53;Mayenne;53009;Arquenay;639.0;492.0;315.0;265.0
2014;53;Mayenne;53046;Buret;307.0;212.0;142.0;116.0
2014;53;Mayenne;53138;Longuefuye;337.0;242.0;169.0;195.0
2014;53;Mayenne;53145;Marigné-Peuton;547.0;421.0;284.0;272.0
2014;53;Mayenne;53186;Quelaines-Saint-Gault;2126.0;1621.0;971.0;882.0
2014;53;Mayenne;53201;Saint-Berthevin;7355.0;6015.0;3312.0;3172.0
2014;72;Sarthe;72099;Courceboeufs;624.0;456.0;310.0;272.0
2014;72;Sarthe;72120;Doucelles;250.0;187.0;128.0;125.0
2014;72;Sarthe;72228;Parcé-sur-Sarthe;2143.0;1647.0;999.0;968.0
2014;72;Sarthe;72252;Requeil;1213.0;937.0;570.0;465.0
2014;72;Sarthe;72314;Saint-Pierre-du-Lorouër;358.0;253.0;86.0;137.0
2014;72;Sarthe;72335;Sillé-le-Philippe;1078.0;804.0;449.0;492.0
2014;72;Sarthe;72377;Villaines-sous-Malicorne;1029.0;808.0;496.0;440.0
2014;85;Vendée;85119;Landes-Genusson;2246.0;1742.0;958.0;943.0
2014;85;Vendée;85204;Saint-Christophe-du-Ligneron;2536.0;1971.0;1230.0;1153.0
2015;44;Loire-Atlantique;44047;Couëron;20560.0;16442.0;10097.0;9277.0
2015;44;Loire-Atlantique;44128;Plessé;5183.0;3923.0;2400.0;2098.0
2015;49;Maine-et-Loire;49022;Beaulieu-sur-Layon;1412.0;1058.0;657.0;642.0
2015;49;Maine-et-Loire;49036;Bouillé-Ménard;730.0;504.0;222.0;246.0
2015;49;Maine-et-Loire;49105;Contigné;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49115;Coutures;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49132;Étriché;1531.0;1115.0;747.0;696.0
2015;49;Maine-et-Loire;49159;Huillé;537.0;378.0;176.0;243.0
2015;49;Maine-et-Loire;49233;Nyoiseau;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49236;Passavant-sur-Layon;126.0;106.0;55.0;25.0
2015;49;Maine-et-Loire;49363;Vauchrétien;0.0;0.0;0.0;0.0
2015;53;Mayenne;53002;Alexain;597.0;437.0;267.0;255.0
2011;44;Loire-Atlantique;44013;Besné;2682.999999;2012.686386;1299.590046;1160.881383
2011;44;Loire-Atlantique;44063;Gétigné;3390.999997;2642.000358;1684.658892;1571.127893
2011;44;Loire-Atlantique;44065;Grand-Auverné;815.0;626.689442;365.484456;336.124217
2011;44;Loire-Atlantique;44095;Meilleraye-de-Bretagne;1396.000001;1059.348073;640.519933;609.691486
2011;44;Loire-Atlantique;44100;Monnières;1945.0;1489.956986;1063.109333;990.624615
2011;44;Loire-Atlantique;44124;Pin;762.0;585.940699;351.194971;311.711552
2011;44;Loire-Atlantique;44162;Saint-Herblain;43082.0;34988.432081;20382.660214;17922.313881
2011;44;Loire-Atlantique;44173;Saint-Lumine-de-Clisson;1997.999998;1484.802799;1046.024039;970.605785
2011;49;Maine-et-Loire;49115;Coutures;534.0;404.515034;259.973673;240.902259
2011;49;Maine-et-Loire;49189;Marigné;651.999999;491.376088;323.148688;326.950437
2011;49;Maine-et-Loire;49366;Vergonnes;318.0;261.645565;155.980999;140.88607
2011;53;Mayenne;53076;Cossé-en-Champagne;328.0;242.0;157.0;164.0
2011;53;Mayenne;53083;Courcité;905.999999;730.580857;393.696376;370.772283
2011;53;Mayenne;53102;Gastines;176.000001;141.658537;79.414636;68.682928
